latitude,longitude
40.60958,-74.0065
40.720245,-73.9444
40.634815,-73.98876
40.66602,-73.896324
40.712254,-73.90464
40.767757,-73.99327
40.6266,-73.98271
40.848625,-73.93425
40.693085,-73.98873
40.896122,-73.908005
40.718628,-74.00255
40.74947,-73.7564
40.680325,-73.82898
40.691563,-73.86563
40.818558,-73.92732
40.845253,-73.90935
40.606182,-74.07613
40.721523,-73.94913
40.877842,-73.871796
40.60095,-73.93716
40.686085,-73.982666
40.781685,-73.845024
40.760925,-73.99454
40.704964,-73.87848
40.608,-74.001724
40.73261,-73.8686
40.755802,-73.98849
40.76148,-73.995834
40.582554,-73.83574
40.69835,-73.92275
40.610004,-73.95344
40.57702,-73.9642
40.654434,-73.92139
40.622692,-73.964775
40.76525,-73.995094
40.666695,-73.767136
40.690685,-73.78161
40.636147,-73.99097
40.666885,-73.911964
40.629284,-73.94615
40.87565,-73.86096
40.696087,-73.97533
40.755272,-73.985176
40.86826,-73.833374
40.67625,-73.95308
40.66925,-73.93944
40.615932,-73.95673
40.84544,-73.93869
40.83363,-73.93876
40.683865,-73.90823
40.614285,-73.926384
40.583725,-73.89372
40.74889,-74.00703
40.76954,-73.77109
40.677017,-73.92182
40.7485,-73.974976
40.709152,-74.01055
40.750957,-73.98273
40.75836,-73.83154
40.73312,-73.7279
40.588867,-73.801994
40.695858,-73.81891
40.744335,-73.858864
40.705738,-73.931244
40.727875,-73.900276
40.841347,-73.9169
40.817387,-73.92277
40.76211,-73.96016
40.799698,-73.945076
40.749897,-73.868835
40.78739,-73.938225
40.686066,-73.971436
40.631092,-74.15232
40.767353,-73.9177
40.7491,-73.984085
40.604095,-74.020355
40.702145,-73.81084
40.701035,-73.78705
40.604027,-73.89875
40.73988,-73.985634
40.806835,-73.924355
40.785244,-73.953514
40.75455,-73.74317
40.58079,-73.83373
40.823143,-73.89043
40.737404,-73.98421
40.604153,-74.05198
40.588886,-73.965645
40.733215,-74.00304
40.680634,-73.94048
40.653744,-73.93162
40.86261,-73.82679
40.77353,-73.94417
40.725876,-73.974434
40.738136,-73.79919
40.876293,-73.8692
40.661545,-73.97941
40.809692,-73.94409
40.748863,-73.97584
40.691536,-73.99912
40.63418,-74.08557
40.66411,-73.7669
40.667946,-73.78102
40.654068,-73.96177
40.84519,-73.9112
40.88455,-73.832344
40.81065,-73.967155
40.682415,-73.97065
40.63874,-73.8952
40.71995,-73.99545
40.666122,-73.93139
40.673588,-73.73351
40.845108,-73.913025
40.650703,-74.00449
40.845657,-73.925446
40.810753,-73.96443
40.6671,-73.93301
40.78937,-73.7973
40.67404,-73.97577
40.624763,-73.96518
40.67385,-73.90024
40.81124,-73.89226
40.658974,-73.744225
40.762394,-73.97861
40.63674,-74.119125
40.62695,-74.16432
40.695744,-73.80357
40.807087,-73.94178
40.607445,-73.99531
40.65362,-73.933525
40.743275,-73.77572
40.88893,-73.83644
40.768875,-73.94898
40.6889,-73.92726
40.738754,-74.003456
40.6752,-73.86288
40.70774,-73.95361
40.800964,-73.971016
40.706142,-73.83177
40.669476,-73.919975
40.678276,-73.910805
40.681873,-73.90477
40.645336,-74.02287
40.709435,-74.00044
40.67588,-73.848785
40.75763,-73.865685
40.694115,-73.827866
40.803844,-73.91444
40.661835,-73.89311
40.885406,-73.8293
40.642384,-73.92539
40.658875,-73.94753
40.798256,-73.82744
40.775642,-73.958405
40.76379,-73.914795
40.69335,-73.93414
40.723534,-73.90183
40.805637,-73.9344
40.760384,-73.76846
40.666233,-73.761
40.583996,-73.93624
40.81194,-73.92556
40.67172,-73.850975
40.854244,-73.91557
40.736855,-73.97853
40.675785,-73.90269
40.752483,-73.865135
40.605797,-73.9854
40.668865,-73.781944
40.60283,-73.758064
40.65415,-73.949936
40.881844,-73.839066
40.82325,-73.81769
40.757824,-73.86101
40.722775,-73.98518
40.75462,-73.97374
40.70377,-73.93116
40.753204,-73.97907
40.713394,-73.85956
40.617615,-73.92091
40.641247,-73.99337
40.83968,-73.929276
40.689472,-73.8442
40.824425,-73.84614
40.715923,-73.986595
40.704426,-73.80555
40.683506,-73.97594
40.77882,-73.953995
40.72293,-73.847336
40.679707,-73.84465
40.736874,-73.935646
40.661484,-73.741974
40.592377,-74.16349
40.882835,-73.888016
40.88727,-73.865166
40.7065,-73.77416
40.773525,-73.96625
40.75792,-73.78529
40.805058,-73.93904
40.73903,-73.980064
40.75895,-73.96849
40.711597,-73.85819
40.722004,-73.98053
40.80543,-73.92087
40.840874,-73.91979
40.68916,-73.99263
40.73656,-74.0011
40.712296,-73.73729
40.732613,-73.925156
40.579933,-73.96045
40.736214,-73.85795
40.672783,-73.87189
40.608906,-73.92394
40.598312,-73.96119
40.689583,-73.972145
40.850494,-73.91546
40.671555,-73.987724
40.7086,-73.8596
40.703327,-73.993095
40.61255,-73.96287
40.685074,-73.83029
40.78015,-73.84511
40.6795,-73.99729
40.76422,-73.98099
40.60327,-73.959145
40.680363,-73.792076
40.750763,-73.97446
40.747272,-73.96673
40.651512,-74.00734
40.70254,-73.813995
40.668903,-73.89834
40.701744,-73.94228
40.858532,-73.86658
40.761234,-73.96389
40.81099,-73.914856
40.634007,-73.902504
40.743244,-73.73154
40.58425,-73.9638
40.610237,-74.07951
40.764683,-73.758606
40.702927,-73.74926
40.643356,-74.00139
40.707096,-73.94145
40.78009,-73.9194
40.66901,-73.99678
40.72766,-73.94295
40.745823,-74.001816
40.70569,-73.806145
40.5861,-74.16263
40.620304,-74.00743
40.69934,-73.95711
40.795456,-73.96564
40.52472,-74.21029
40.586803,-73.98683
40.726406,-73.98618
40.66654,-73.99509
40.613052,-73.94913
40.808163,-73.92653
40.704357,-73.79683
40.66992,-73.774574
40.813374,-73.956276
40.69613,-73.987114
40.850395,-73.9228
40.692432,-73.99723
40.74532,-73.92193
40.721466,-73.804535
40.841133,-73.924
40.634396,-74.00929
40.762836,-73.805405
40.748596,-73.89532
40.750988,-73.99063
40.87787,-73.8701
40.683407,-73.88073
40.70241,-73.79253
40.79845,-73.939095
40.55993,-74.20034
40.71487,-73.7291
40.71404,-73.78281
40.604637,-73.97614
40.56464,-74.11563
40.757923,-73.97132
40.75425,-73.827835
40.672848,-73.9675
40.667114,-73.834656
40.76633,-73.95656
40.608086,-74.141174
40.759308,-73.9653
40.770054,-73.914406
40.699596,-73.95716
40.844833,-73.909386
40.876503,-73.904564
40.667194,-73.77909
40.726444,-73.76579
40.78318,-73.94362
40.85325,-73.827225
40.756958,-73.93056
40.843994,-73.89752
40.83899,-73.78343
40.583775,-73.95451
40.58082,-73.94028
40.60684,-74.13082
40.702045,-73.9156
40.665794,-73.7464
40.88425,-73.900635
40.614082,-74.14263
40.758377,-73.994385
40.654434,-73.92139
40.6228,-74.02836
40.66883,-73.793655
40.680244,-73.984146
40.695698,-73.90427
40.812622,-73.92934
40.608837,-74.161194
40.768066,-73.98399
40.600433,-73.76445
40.598557,-73.747116
40.79829,-73.94083
40.82805,-73.86358
40.76169,-73.73283
40.691452,-73.733955
40.755833,-73.92816
40.63332,-73.93714
40.590187,-73.95383
40.553097,-74.18139
40.64433,-73.919914
40.763344,-73.75791
40.68808,-73.92781
40.801647,-73.94478
40.76399,-73.958786
40.869495,-73.82619
40.734,-73.75507
40.75251,-73.86727
40.759296,-73.984566
40.759018,-73.85349
40.712734,-73.87919
40.695644,-73.95541
40.868275,-73.8399
40.762962,-73.97188
40.8382,-73.853584
40.585342,-73.94157
40.82663,-73.87285
40.841278,-73.86359
40.68468,-74.001335
40.750717,-73.85877
40.757465,-73.95563
40.732983,-73.98647
40.85586,-73.90975
40.67019,-73.93935
40.62121,-74.16873
40.757385,-73.98226
40.834324,-73.919914
40.586594,-74.092026
40.624798,-73.94265
40.813198,-73.95825
40.810047,-73.92515
40.703598,-74.0144
40.68405,-73.97746
40.759514,-73.99926
40.619225,-73.98109
40.656593,-73.73876
40.82214,-73.930824
40.88078,-73.88347
40.740692,-73.84418
40.872517,-73.86395
40.74214,-74.00821
40.820133,-73.91307
40.69089,-73.94253
40.639996,-73.982216
40.712494,-73.78447
40.714104,-73.95322
40.645874,-73.892845
40.71975,-73.992165
40.846943,-73.84932
40.72639,-73.9918
40.737885,-73.767944
40.71314,-73.8241
40.6274,-73.94029
40.73251,-73.857056
40.66944,-73.94305
40.776554,-73.841705
40.70747,-73.91007
40.692802,-73.815994
40.8882,-73.90761
40.762325,-73.91169
40.876484,-73.88065
40.72784,-73.79573
40.661465,-73.83276
40.69119,-73.9978
40.6889,-73.92726
40.760464,-73.826546
40.860577,-73.90255
40.699715,-73.96182
40.75595,-73.99074
40.75866,-73.98875
40.676247,-73.907135
40.700607,-73.88879
40.89401,-73.846016
40.617252,-73.96272
40.59769,-74.10073
40.73992,-73.81513
40.604244,-73.97277
40.68957,-73.85706
40.739616,-73.78612
40.769638,-73.9919
40.84037,-73.87318
40.70839,-73.939964
40.659515,-73.89135
40.80897,-73.94833
40.65817,-73.744965
40.758537,-73.76697
40.634197,-74.12821
40.84353,-73.89401
40.841717,-73.94435
40.76635,-73.88756
40.814075,-73.79548
40.6914465,-73.8086624
40.7516577,-73.9901323
40.762859,-73.9894015
40.7663518,-73.9510179
40.8230353,-73.9573753
40.6999314,-73.9618791
40.8210693,-73.8989332
40.6670963,-73.9227518
40.7068685,-73.7907968
40.7458255,-74.0018117
40.8211442,-73.9575218
40.8275022,-73.8863995
40.5975812,-73.9677754
40.7005534,-73.8429376
40.767242,-73.9862022
40.6392595,-73.9377625
40.7272875,-74.0006314
40.71728,-73.9954294
40.8284993,-73.9377806
40.6755697,-73.9855326
40.6881494,-73.8488335
40.6936439,-73.8325467
40.6476889,-73.9023562
40.7313217,-73.9886127
40.7304423,-73.9803395
40.7815326,-73.9583197
40.6102022,-73.9604436
40.7530285,-73.9216199
40.753996,-73.9424305
40.8025332,-73.9530258
40.8181055,-73.9385526
40.8618642,-73.9127392
40.7443216,-73.8949385
40.79037,-73.9497662
40.8539091,-73.8836288
40.6960346,-73.9845292
40.7423372,-73.9292975
40.7487583,-73.8213174
40.7560314,-73.9790253
40.7859639,-73.7964988
40.7850321,-73.9405708
40.8670306,-73.891108
40.5850568,-73.9288808
40.624051,-73.999946
40.6679201,-73.9478974
40.7312098,-73.764536
40.7503271,-73.867074
40.7231754,-73.9893933
40.7931872,-73.9405619
40.7917513,-73.9786709
40.8827095,-73.8812458
40.6172116,-73.9450662
40.6615741,-73.9154774
40.7047571,-73.7480133
40.7494844,-73.9753821
40.6512513,-73.8689472
40.7521198,-73.9776766
40.7607944,-73.9845106
40.8100528,-73.9251435
40.6758395,-73.9165445
40.7033417,-73.8002032
40.752541,-73.8526035
40.6076884,-74.1389164
40.5411544,-74.1633222
40.6184269,-73.9562388
40.7437684,-73.8374664
40.7225499,-74.006299
40.6832037,-74.0060645
40.6888813,-73.9600039
40.768891,-73.9820935
40.8991876,-73.8561922
40.6127816,-73.9396853
40.6706879,-73.9170232
40.7320105,-73.7254275
40.6561603,-73.7673526
40.5777109,-74.1175711
40.7730528,-73.9624012
40.7926975,-73.9750736
40.8464062,-73.842886
40.6241708,-73.9704715
40.6665495,-73.7627216
40.7120013,-73.8254559
40.6653987,-73.8295113
40.7639417,-73.8281463
40.6101467,-74.1512571
40.69575,-73.8993106
40.6656356,-73.7581495
40.660854,-73.9795778
40.660937,-73.9832362
40.5908398,-73.7979294
40.6877234,-73.7998714
40.7108183,-73.7706571
40.6466639,-74.0889325
40.7755624,-73.950337
40.6366868,-73.941285
40.653267,-73.9392594
40.6334725,-73.8819746
40.6861922,-73.8762161
40.7514411,-73.9739594
40.7621266,-73.9973865
40.7953118,-73.9359119
40.8221642,-73.9424112
40.820189,-73.8906752
40.6448523,-73.9600159
40.694578,-73.9561419
40.6343003,-74.1202397
40.8181307,-73.8910002
40.6668568,-73.8042452
40.7387357,-73.8142714
40.7468899,-73.8346973
40.6431849,-73.9497292
40.6138262,-74.0370805
40.845642,-73.90211
40.61443,-74.039566
40.843994,-73.89752
40.70707,-73.922356
40.6575,-73.839455
40.675274,-73.90621
40.739265,-73.79364
40.725933,-73.90073
40.58695,-74.16416
40.655186,-73.88808
40.683136,-73.951256
40.622833,-73.99795
40.610443,-73.93462
40.636124,-73.91774
40.67983,-74.00353
40.70148,-74.01255
40.792187,-73.9382
40.81856,-73.94132
40.884182,-73.87899
40.709442,-73.9607
40.66922,-73.81355
40.60811,-74.15964
40.72158,-73.94167
40.775646,-73.84446
40.748302,-73.97835
40.803024,-73.93632
40.858986,-73.89382
40.678917,-73.75949
40.692066,-73.7654
40.521935,-74.2169
40.666397,-73.78063
40.67206,-73.79295
40.762966,-73.973976
40.784214,-73.97382
40.777092,-73.98211
40.799286,-73.945366
40.634365,-73.88883
40.652275,-73.8276
40.700672,-73.94231
40.66081,-73.83734
40.748234,-73.94167
40.7671,-73.73906
40.75545,-73.901505
40.758118,-73.894356
40.76161,-73.97076
40.86759,-73.85095
40.765137,-73.81944
40.870533,-73.91447
40.6085,-74.16644
40.630363,-74.00414
40.715397,-73.74305
40.75285,-73.89341
40.794735,-73.96988
40.802753,-73.93358
40.72782,-73.7542
40.72293,-73.847336
40.760612,-73.872894
40.638546,-73.94924
40.622482,-73.96373
40.68269,-73.96168
40.715473,-73.95185
40.617905,-74.14033
40.747627,-73.976746
40.77873,-73.97784
40.821636,-73.93909
40.86327,-73.87047
40.663845,-73.951836
40.602295,-73.752174
40.680035,-73.9055
40.710297,-73.89647
40.690346,-73.99206
40.578537,-74.169556
40.731464,-74.00314
40.613235,-74.132095
40.647526,-73.89469
40.707333,-73.94321
40.78094,-73.96117
40.672703,-73.93635
40.699467,-73.83064
40.717674,-73.81713
40.745148,-73.93348
40.711304,-73.989044
40.81679,-73.9205
40.658924,-74.00302
40.696133,-73.95647
40.69882,-73.95797
40.70636,-73.95192
40.72297,-73.84448
40.749794,-73.99149
40.647606,-73.915504
40.714443,-73.75999
40.741364,-73.94715
40.66796,-73.87009
40.695957,-73.9574
40.693687,-73.80753
40.66839,-73.751976
40.608776,-74.09113
40.745724,-73.97813
40.754505,-73.965706
40.654327,-73.9221
40.616707,-73.97846
40.67538,-73.9082
40.759335,-73.98883
40.700108,-73.83267
40.89613,-73.872986
40.611366,-74.00333
40.850994,-73.894615
40.606953,-73.74353
40.804344,-73.92158
40.714954,-73.990074
40.678364,-73.77949
40.67385,-73.90024
40.74184,-73.88101
40.838238,-73.876686
40.65616,-73.76736
40.664192,-73.841125
40.7037,-73.98516
40.66556,-73.9102
40.76501,-73.8871
40.74074,-73.991646
40.59724,-73.797615
40.57316,-74.114815
40.724136,-73.992615
40.714745,-73.98261
40.85396,-73.90944
40.68014,-73.88941
40.670856,-73.8852
40.66322,-73.893654
40.60578,-74.137886
40.58077,-74.1094
40.648712,-73.92423
40.581745,-73.95384
40.667114,-73.834656
40.61242,-74.09936
40.877796,-73.86806
40.68655,-74.008125
40.613308,-74.08722
40.611034,-74.09951
40.514385,-74.23565
40.713177,-73.91978
40.709377,-73.86259
40.685436,-73.944336
40.767754,-73.83193
40.61785,-73.988075
40.702873,-73.89953
40.62573,-73.9564
40.67093,-73.75988
40.564972,-74.13331
40.808224,-73.96652
40.700012,-73.93607
40.6687,-73.9965
40.74639,-73.977646
40.86268,-73.90905
40.750443,-73.96599
40.583668,-73.94843
40.87548,-73.85758
40.825897,-73.93936
40.702255,-73.92008
40.795437,-73.943954
40.717316,-73.99747
40.87831,-73.870155
40.682163,-73.889015
40.67135,-73.96134
40.757698,-73.88009
40.663292,-73.874756
40.83147,-73.94678
40.743477,-73.73286
40.673985,-73.90697
40.783215,-73.84859
40.66612,-73.82225
40.692406,-73.97901
40.539776,-74.14815
40.65965,-73.773834
40.82317,-73.9275
40.797943,-73.94003
40.76351,-73.878296
40.71769,-73.831406
40.76537,-73.894684
40.859734,-73.82626
40.840145,-73.932526
40.66416,-73.990524
40.704765,-73.94278
40.66767,-73.92845
40.750828,-74.00189
40.803997,-73.93142
40.616127,-74.16457
40.84843,-73.91299
40.848415,-73.93259
40.6483,-73.961914
40.590748,-73.968376
40.798603,-73.94798
40.83118,-73.83813
40.694622,-73.832054
40.67479,-73.90172
40.80754,-73.94288
40.702553,-73.93032
40.804066,-73.93117
40.799915,-73.96238
40.681137,-73.95567
40.68871,-73.95499
40.74039,-73.89686
40.748787,-73.99225
40.7606,-73.96434
40.78625,-73.93935
40.83968,-73.929276
40.699818,-73.920135
40.709023,-73.757835
40.703587,-73.944336
40.726864,-73.97991
40.798615,-73.94375
40.619167,-74.10653
40.71228,-73.731895
40.79944,-73.975006
40.68816,-73.848854
40.700665,-73.8961
40.656708,-74.00537
40.68152,-73.91973
40.86304,-73.85807
40.696205,-73.96159
40.770752,-73.95695
40.668285,-73.894966
40.801754,-73.93121
40.73175,-73.94552
40.757732,-73.79404
40.80202,-73.94969
40.61242,-74.09936
40.639496,-73.93392
40.873695,-73.90816
40.772697,-73.83396
40.625126,-73.93981
40.580315,-74.11368
40.680164,-73.84095
40.66708,-73.81033
40.699703,-73.98047
40.69662,-73.8162
40.742973,-73.814316
40.840244,-73.901886
40.803562,-73.969124
40.67952,-73.99259
40.653656,-73.86239
40.84541,-73.891136
40.76241,-73.95443
40.632847,-73.928375
40.81977,-73.93673
40.81264,-73.943344
40.654922,-74.014496
40.801125,-73.92988
40.71596,-73.951935
40.73545,-73.917046
40.780296,-73.825325
40.698692,-73.834076
40.759884,-73.9368
40.74355,-73.73246
40.806797,-73.92458
40.603844,-74.12074
40.710537,-73.90271
40.750885,-73.87144
40.717278,-73.99544
40.795586,-73.950165
40.831264,-73.87885
40.71406,-73.95292
40.665474,-73.74751
40.723263,-73.80805
40.853905,-73.89864
40.74071,-73.83744
40.60567,-74.030945
40.642796,-74.00197
40.74468,-73.987305
40.74721,-73.92359
40.70509,-74.016464
40.804344,-73.92158
40.677177,-73.90057
40.726685,-73.952446
40.66564,-73.77896
40.7171,-73.9986
40.615643,-74.06729
40.651066,-73.94478
40.846577,-73.913155
40.698036,-73.962845
40.706085,-73.8085
40.76161,-73.97076
40.715954,-73.986725
40.835117,-73.87391
40.774807,-73.98442
40.844753,-73.92479
40.699547,-73.95715
40.86661,-73.890366
40.69706,-73.89464
40.781662,-73.833664
40.755142,-73.9876
40.6823,-73.85961
40.638596,-73.992
40.671196,-73.84296
40.84944,-73.906006
40.76213,-73.870125
40.694107,-73.89737
40.63803,-73.99258
40.78294,-73.948044
40.861275,-73.86366
40.75425,-73.827835
40.68892,-73.99915
40.689476,-73.82769
40.712887,-73.87781
40.63043,-73.88593
40.696033,-73.98453
40.703293,-73.7961
40.696686,-73.9378
40.760857,-73.961075
40.753677,-73.914474
40.808445,-73.945
40.69065,-73.81033
40.70583,-73.943726
40.7606,-73.96434
40.663284,-73.96096
40.715397,-73.772766
40.744728,-73.97579
40.770706,-73.86925
40.706234,-74.014336
40.80457,-73.9717
40.76282,-73.92029
40.689144,-73.99071
40.654972,-73.957375
40.745823,-74.001816
40.80786,-73.93182
40.805782,-73.95066
40.704422,-73.99491
40.625496,-73.95855
40.766785,-73.893105
40.831326,-73.816536
40.709686,-74.01168
40.71903,-73.856155
40.8807,-73.85635
40.768436,-73.82229
40.708447,-73.800224
40.66697,-73.93033
40.76816,-73.90544
40.84647,-73.92633
40.667847,-73.77612
40.698143,-73.98555
40.69535,-73.91632
40.691406,-73.81273
40.626457,-73.918
40.752377,-73.97035
40.841038,-73.87331
40.621563,-73.939125
40.869965,-73.91731
40.84486,-73.88551
40.724926,-73.97711
40.885647,-73.84402
40.88411,-73.8515
40.75397,-73.726
40.840286,-73.92147
40.67445,-73.73592
40.74733,-73.78344
40.73722,-73.9814
40.882854,-73.891266
40.529453,-74.211006
40.62508,-73.962326
40.72523,-73.99222
40.664738,-73.894196
40.697582,-73.94965
40.638954,-73.97299
40.834007,-73.82692
40.572132,-74.10809
40.797,-73.93778
40.706352,-73.9319
40.75765,-73.825195
40.73661,-73.81473
40.722206,-73.89459
40.705605,-73.94627
40.834324,-73.919914
40.65845,-73.754845
40.644142,-73.957924
40.678463,-73.75305
40.755177,-73.97702
40.61117,-73.97702
40.83605,-73.85513
40.67461,-73.80428
40.7636,-73.77098
40.840164,-73.89554
40.848637,-73.91169
40.750786,-73.984215
40.577583,-73.85977
40.61293,-74.087494
40.693184,-73.971016
40.765987,-73.98713
40.802753,-73.93358
40.83204,-73.85564
40.59075,-73.79127
40.792263,-73.79332
40.73646,-73.779686
40.583252,-73.952515
40.79672,-73.97618
40.646595,-73.9664
40.87122,-73.91416
40.763546,-73.969345
40.751858,-73.82637
40.509186,-74.247025
40.711407,-74.00558
40.77763,-73.77962
40.748226,-73.75979
40.759678,-73.97216
40.703053,-73.942505
40.703934,-73.9348
40.71256,-73.732994
40.70648,-73.96375
40.617897,-74.02931
40.671898,-73.92231
40.607655,-74.13398
40.831936,-73.90258
40.68111,-73.91031
40.73635,-73.97502
40.876877,-73.9034
40.75217,-73.97778
40.849007,-73.94111
40.74356,-73.96155
40.867733,-73.85861
40.792824,-73.80717
40.63196,-74.1228
40.69744,-73.922455
40.770527,-73.98012
40.74596,-73.890335
40.77719,-73.95225
40.771038,-73.83413
40.68199,-73.788414
40.83638,-73.94458
40.746258,-73.900925
40.666405,-73.802635
40.611217,-73.98417
40.707447,-73.90387
40.86177,-73.89868
40.732887,-73.920586
40.636524,-73.92103
40.736275,-73.810524
40.741394,-73.82303
40.769737,-73.96271
40.699818,-73.95632
40.671585,-73.99843
40.56763,-74.11263
40.7568,-73.873665
40.76056,-73.72882
40.72394,-73.97662
40.5988,-73.98866
40.86564,-73.88323
40.75714,-73.8271
40.645103,-74.01033
40.66246,-73.88814
40.743767,-73.83748
40.62147,-73.95072
40.64606,-74.01648
40.608727,-74.08839
40.866432,-73.92834
40.81151,-73.90343
40.72161,-73.98904
40.779495,-73.95559
40.702835,-73.80838
40.640583,-73.95573
40.71699,-73.82402
40.62418,-73.97048
40.73715,-73.930824
40.665882,-73.99642
40.819363,-73.905045
40.706493,-73.90285
40.63258,-74.021385
40.599243,-73.752495
40.757454,-73.95571
40.59417,-73.979034
40.750538,-73.940636
40.71309,-73.938736
40.727154,-74.005554
40.86034,-73.86556
40.665276,-73.92281
40.66845,-73.99354
40.76285,-73.967735
40.61937,-73.92014
40.86897,-73.83282
40.757454,-73.95571
40.666286,-73.785934
40.7712,-73.83345
40.593052,-73.99627
40.839996,-73.86832
40.62435,-74.13927
40.62418,-73.998566
40.785442,-73.77869
40.74539,-73.90662
40.816204,-73.91423
40.76298,-73.98385
40.763664,-73.86778
40.615433,-73.99775
40.874302,-73.88793
40.667355,-73.75464
40.69775,-73.81393
40.82521,-73.90778
40.735413,-73.91835
40.663326,-73.96039
40.756317,-73.83369
40.712864,-73.90478
40.691433,-73.86638
40.737457,-73.74109
40.706657,-74.015915
40.66561,-73.73568
40.726135,-73.76318
40.843468,-73.84496
40.72798,-74.0054
40.612377,-74.09934
40.761353,-73.935394
40.749054,-73.98835
40.840763,-73.864296
40.774277,-73.959404
40.80682,-73.91749
40.847576,-73.90633
40.746258,-73.99036
40.751965,-73.985146
40.855022,-73.883064
40.804695,-73.92239
40.751976,-73.93197
40.761436,-73.76176
40.6061,-74.160545
40.79988,-73.93861
40.715927,-73.80889
40.61433,-73.997536
40.713974,-73.953094
40.68311,-73.89056
40.796116,-73.94558
40.739525,-73.921326
40.690304,-73.96074
40.84287,-73.88565
40.731358,-73.89918
40.748024,-73.992775
40.849045,-73.9376
40.69224,-73.96252
40.6606,-74.001274
40.615585,-74.07359
40.633762,-74.121895
40.685318,-73.86972
40.588173,-73.95246
40.69494,-73.73315
40.75258,-73.97879
40.64937,-74.012955
40.753254,-73.86967
40.746002,-73.99427
40.803024,-73.93632
40.800976,-73.94934
40.767113,-73.90405
40.643192,-73.90428
40.84458,-73.85811
40.702312,-73.94465
40.753338,-73.88876
40.61456,-74.156555
40.608757,-74.038086
40.81323,-73.9313
40.615646,-73.91789
40.704422,-73.99491
40.847576,-73.90633
40.609093,-73.9889
40.635498,-74.09029
40.757572,-73.98268
40.58196,-73.959946
40.852673,-73.919106
40.69656,-73.899536
40.72235,-73.99327
40.714092,-73.7531
40.700275,-73.945694
40.746902,-73.834694
40.66844,-73.974304
40.648853,-74.01352
40.83381,-73.918396
40.62759,-74.1718
40.677864,-73.89748
40.88178,-73.90072
40.862747,-73.90494
40.73804,-73.936806
40.748516,-73.99066
40.653984,-73.927704
40.643124,-74.07705
40.721844,-73.90444
40.524612,-74.230446
40.764355,-73.98516
40.744644,-73.77041
40.76516,-73.997955
40.59034,-74.06663
40.874485,-73.843
40.825573,-73.918465
40.644527,-73.90864
40.83639,-73.91588
40.705032,-73.85744
40.662647,-73.98183
40.686928,-73.98484
40.636242,-74.01237
40.859974,-73.92221
40.78614,-73.93929
40.700737,-73.99499
40.67834,-73.883316
40.624603,-74.079605
40.755264,-73.989136
40.782814,-73.79715
40.73017,-73.98587
40.84771,-73.93798
40.8422,-73.8558
40.639084,-74.009415
40.74847,-73.870026
40.74135,-73.981316
40.77364,-73.95986
40.772865,-73.98955
40.65484,-73.9597
40.732136,-73.92556
40.61758,-74.03049
40.7613,-73.80952
40.65668,-73.95708
40.75205,-73.81228
40.838108,-73.914246
40.636227,-73.88595
40.66662,-73.835464
40.6217,-74.12403
40.620743,-73.914375
40.655495,-73.88833
40.694088,-73.95604
40.730457,-73.805176
40.54771,-74.182785
40.75337,-73.974655
40.771152,-73.97966
40.846657,-73.89619
40.5918,-73.97398
40.751747,-73.97081
40.771393,-73.98216
40.859142,-73.90345
40.67187,-73.92526
40.5602,-74.16441
40.710876,-74.01439
40.73723,-74.000656
40.82325,-73.88277
40.635143,-73.91383
40.67752,-73.972725
40.674294,-73.80638
40.73846,-73.7982
40.75895,-73.96849
40.76411,-73.9885
40.845367,-73.94053
40.75345,-73.85534
40.733242,-73.98113
40.7517,-73.986404
40.76229,-73.974464
40.640274,-73.99025
40.733536,-73.87035
40.83394,-73.9087
40.643574,-73.98674
40.651066,-74.01716
40.65965,-73.773834
40.741455,-73.93803
40.862175,-73.89075
40.737885,-73.98091
40.756496,-73.97237
40.79084,-73.97457
40.816513,-73.90401
40.807556,-73.919235
40.890095,-73.85459
40.881744,-73.85706
40.713886,-73.95981
40.739666,-73.79215
40.74544,-73.9754
40.697945,-73.92664
40.708538,-73.93831
40.720375,-74.003265
40.70518,-74.0074
40.861923,-73.89357
40.589245,-73.94269
40.770275,-73.87648
40.582287,-74.16907
40.601204,-74.06509
40.714005,-73.99749
40.715397,-73.772766
40.742874,-73.933945
40.770042,-73.93057
40.682957,-73.99788
40.68549,-73.924255
40.779495,-73.9535
40.794052,-73.970375
40.808403,-73.9688
40.655224,-73.916214
40.727833,-73.811134
40.746555,-73.82621
40.788788,-73.78443
40.73675,-73.87767
40.869495,-73.82619
40.669434,-73.9255
40.73835,-73.78854
40.753307,-73.827385
40.884342,-73.886765
40.758537,-73.76697
40.75795,-73.9632
40.861027,-73.92634
40.66851,-73.977905
40.67204,-73.76431
40.739674,-73.934586
40.6969,-73.79816
40.833736,-73.896454
40.786545,-73.95256
40.683765,-73.987
40.68175,-73.96748
40.854496,-73.88543
40.76889,-73.9821
40.727875,-74.00543
40.639366,-73.9113
40.703712,-73.78752
40.71402,-73.82075
40.7426,-73.82081
40.754963,-73.99227
40.65794,-73.907745
40.700005,-73.89139
40.66662,-73.835464
40.8518,-73.909225
40.87969,-73.85527
40.591686,-73.94021
40.67783,-73.97293
40.72202,-73.98345
40.755337,-73.843254
40.747692,-73.89381
40.613007,-74.15877
40.871002,-73.893845
40.658634,-73.843636
40.7889,-73.787
40.764866,-73.83688
40.75613,-73.96761
40.6104,-73.9586
40.674397,-73.896515
40.7205,-73.943726
40.75482,-73.84499
